http.request.method|http.request.full_uri|http.file_data
GET|http://localhost:8081/v2/check?language=pl&disabledRules=HUNSPELL_RULE&text=M%C3%B3wi%C5%82a+d%C5%82ugo%2C+%C5%BCeby+tylko+m%C3%B3wi%C4%87+m%C3%B3wi%C4%87+d%C5%82ugo.|
GET|http://localhost:8081/v2/check?language=pl&disabledRules=HUNSPELL_RULE&text=M%C3%B3wi%C5%82a+d%C5%82ugo%2C+%C5%BCeby+tylko+m%C3%B3wi%C4%87+m%C3%B3wi%C4%87+d%C5%82ugo.|
POST|http://localhost:8081/v2/check|language=ro-RO&text=gre%C8%99it+gre%C8%99it
POST|http://localhost:8081/v2/check|language=ro-RO&text=gre%C8%99it+gre%C8%99it
GET|http://localhost:8081/v2/languages|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=Me+%26+you+you|
GET|http://localhost:8081/v2/languages|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=Me+%26+you+you|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Man+sollte+ihn+nicht+so+beraten.&motherTongue=en|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Man+sollte+ihn+nicht+so+beraten.&motherTongue=en|
GET|http://localhost:8081/v2/check?language=pl&disabledRules=HUNSPELL_RULE&text=To+jest+frywolne.&motherTongue=en|
GET|http://localhost:8081/v2/check?language=pl&disabledRules=HUNSPELL_RULE&text=To+jest+frywolne.&motherTongue=en|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test&motherTongue=de&disabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test&motherTongue=de&disabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test&motherTongue=de&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test&motherTongue=de&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=We+will+will+do+so&motherTongue=de&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=We+will+will+do+so&motherTongue=de&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=We+will+berate+you&motherTongue=de&enabledRules=EN_A_VS_AN&enabledOnly=yes|
GET|http://localhost:8081/v2/check?language=en&text=We+will+berate+you&motherTongue=de&enabledRules=EN_A_VS_AN&enabledOnly=yes|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&enabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&enabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&disabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&disabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&disabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&disabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=auto&disabledRules=HUNSPELL_RULE&text=This+is+a+test+of+the+language+detection.|
GET|http://localhost:8081/v2/check?language=auto&disabledRules=HUNSPELL_RULE&text=This+is+a+test+of+the+language+detection.|
GET|http://localhost:8081/v2/check?language=auto&disabledRules=HUNSPELL_RULE&text=This+is+a+test+of+the+language+detection.&preferredVariants=de-DE,en-GB|
GET|http://localhost:8081/v2/check?language=auto&disabledRules=HUNSPELL_RULE&text=This+is+a+test+of+the+language+detection.&preferredVariants=de-DE,en-GB|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=A+text.&sourceLanguage=de-DE&sourceText=Text|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=A+text.&sourceLanguage=de-DE&sourceText=Text|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Einq+Tesz+miit+fieln+Fehlan%2C+desshalb+sehee+laagnsam+bee+dr+Rechtschriebp%C3%BCrfung.+hir+stet+noc+mer+text+mt+nochh+meh+feheln.+vielleict+brucht+es+soagr+nohc+mehrr%2C+damt+es+klapt|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Einq+Tesz+miit+fieln+Fehlan%2C+desshalb+sehee+laagnsam+bee+dr+Rechtschriebp%C3%BCrfung.+hir+stet+noc+mer+text+mt+nochh+meh+feheln.+vielleict+brucht+es+soagr+nohc+mehrr%2C+damt+es+klapt|
GET|http://localhost:8081/?text=foo&language=en-US&disabled=EN_A_VS_AN&enabledOnly=yes|
GET|http://localhost:8081/?text=foo&language=en-US&disabled=EN_A_VS_AN&enabledOnly=yes|
GET|http://localhost:8081/languagetool-api/v2/check?text=Test&language=en|
GET|http://localhost:8081/?text=foo|
GET|http://localhost:8081/v2/healthcheck|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Einq+Tesz+miit+fieln+Fehlan%2C+desshalb+sehee+laagnsam+bee+dr+Rechtschriebp%C3%BCrfung.+hir+stet+noc+mer+text+mt+nochh+meh+feheln.+vielleict+brucht+es+soagr+nohc+mehrr%2C+damt+es+klapt|
GET|http://localhost:8081/?language=de&disabledRules=HUNSPELL_RULE&text=no+ip+address+allowed%2C+so+this+cannot+work|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=no+ip+address+allowed%2C+so+this+cannot+work|
GET|http://localhost:8081/?text=foo&language=en-US&disabled=EN_A_VS_AN&enabledOnly=yes|
GET|http://localhost:8081/v2/check?language=fr&disabledRules=HUNSPELL_RULE&text=C%27est+unx|
GET|http://localhost:8081/v2/check?language=es&disabledRules=HUNSPELL_RULE&text=unx|
GET|http://localhost:8081/v2/check?language=nl&disabledRules=HUNSPELL_RULE&text=unx|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Ein+kleiner+Test|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=ein+kleiner+test.|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=ein+kleiner+test.+Und+wieder+Erwarten+noch+was%3A+%C3%B6%C3%A4%C3%BC%C3%9F.|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=bla+%3Cscript%3E|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=ein+kleiner+test.+Und+wieder+Erwarten+noch+was%3A+%C3%B6%C3%A4%C3%BC%C3%9F%2B+%C3%B6%C3%A4%C3%BC%C3%9F.|
GET|http://localhost:8081/v2/check?language=ro&disabledRules=HUNSPELL_RULE&text=bla+bla+%C8%99%C8%9B%C3%AE%C3%A2%C4%83+%C8%99%C8%9B%C3%AE%C3%A2%C4%83+%C8%99i+c%C3%A2teva+caractere+speciale|
GET|http://localhost:8081/v2/check?language=pl&disabledRules=HUNSPELL_RULE&text=M%C3%B3wi%C5%82a+d%C5%82ugo%2C+%C5%BCeby+tylko+m%C3%B3wi%C4%87+m%C3%B3wi%C4%87+d%C5%82ugo.|
POST|http://localhost:8081/v2/check|language=ro-RO&text=gre%C8%99it+gre%C8%99it
GET|http://localhost:8081/v2/languages|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=Me+%26+you+you|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=de&disabledRules=HUNSPELL_RULE&text=Man+sollte+ihn+nicht+so+beraten.&motherTongue=en|
GET|http://localhost:8081/v2/check?language=pl&disabledRules=HUNSPELL_RULE&text=To+jest+frywolne.&motherTongue=en|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&text=We+will+berate+you&motherTongue=de|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test&motherTongue=de&disabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test&motherTongue=de&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=We+will+will+do+so&motherTongue=de&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=en&text=We+will+berate+you&motherTongue=de&enabledRules=EN_A_VS_AN&enabledOnly=yes|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&enabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&disabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE|
GET|http://localhost:8081/v2/check?language=en&text=This+is+an+test.+We+will+will+do+so.&motherTongue=de&disabledRules=EN_A_VS_AN,ENGLISH_WORD_REPEAT_RULE&enabledRules=EN_A_VS_AN|
GET|http://localhost:8081/v2/check?language=auto&disabledRules=HUNSPELL_RULE&text=This+is+a+test+of+the+language+detection.|
GET|http://localhost:8081/v2/check?language=auto&disabledRules=HUNSPELL_RULE&text=This+is+a+test+of+the+language+detection.&preferredVariants=de-DE,en-GB|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&text=A+text.&sourceLanguage=de-DE&sourceText=Text|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22text%22%3A+%22This+is+an+test.%22%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22text%22%3A+%22This+is+an+test.%22%2C+%22metaData%22%3A+%7B%7D%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22text%22%3A+%22This+is+an+test.%22%2C+%22metaData%22%3A+%7B%22key%22%3A+%22val%22%7D%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22text%22%3A+%22This+is+an+test.%22%2C+%22metaData%22%3A+%7B%22key%22%3A+%22val%22%2C+%22EmailToAddress%22%3A+%22My+name+%3Cfoo%40bar.org%3E%22%7D%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22text%22%3A+%22This+is+a+test.%22%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22text%22%3A+%22This+is+%22%7D%2C+%7B%22markup%22%3A+%22%3Cxyz%3E%22%7D%2C+%7B%22text%22%3A+%22an+test%22%7D%2C+%7B%22markup%22%3A+%22%3C%2Fxyz%3E%22%7D%2C+%7B%22text%22%3A+%22.+Yet+another+error+error.%22%7D%5D%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22text%22%3A+%22This+is+a+test.%22%7D%2C+%7B%22markup%22%3A+%22%3Cp%3E%22%2C+%22interpretAs%22%3A+%22%5Cn%5Cn%22%7D%2C%7B%22text%22%3A+%22Another+text.%22%7D%5D%7D%22|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22text%22%3A+%22A+test.%22%7D%2C+%7B%22markup%22%3A+%22%3Cp+attrib%3E%22%2C+%22interpretAs%22%3A+%22%5Cn%5Cn%22%7D%2C%7B%22text%22%3A+%22Here+comes+text+text.%22%7D%5D%7D%22|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22text%22%3A+%22A+test.%22%7D%2C+%7B%22markup%22%3A+%22%3Cp%3E%22%2C+%22interpretAs%22%3A+%22%5Cn%5Cn%22%7D%2C%7B%22text%22%3A+%22Here+comes+text+text.%22%7D%2C%7B%22markup%22%3A+%22%3C%2Fp%3E%3Cp%3E%22%2C+%22interpretAs%22%3A+%22%5Cn%5Cn%22%7D%2C+%7B%22text%22%3A+%22A+hour+ago.%22%7D%5D%7D%22|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22text%22%3A+%22An%22%2C+%22markup%22%3A+%22foo%22%7D%5D%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22bla%22%3A+%22An%22%7D%5D%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22text%22%3A+%22blah%22%2C+%22annotation%22%3A+%22foo%22%7D|
GET|http://localhost:8081/v2/check?language=en&disabledRules=HUNSPELL_RULE&data=%7B%22annotation%22%3A+%5B%7B%22text%22%3A+%22An%22%2C+%22interpretAs%22%3A+%22foo%22%7D%5D%7D|
GET|http://localhost:8081/languagetool-api/v2/check?text=Test&language=en|
GET|http://localhost:8081/?text=foo|
GET|http://localhost:8081/v2/healthcheck|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.|
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/add|word=Mysurname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/words?username=two@test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mxsurname.&username=test%40test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/delete|word=Mysurname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=This+is+Mysurname.|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.|
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/add|word=Mysurname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/words?username=two@test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=Mxsurname+is+my+name.&username=test%40test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/delete|word=Mysurname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=en-US&text=Mysurname+is+my+name.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.|
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/add|word=Meinname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/words?username=two@test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Mxinname.&username=test%40test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/delete|word=Meinname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Meinname.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.|
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/add|word=Meinname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/words?username=two@test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Mxinname+steht+hier.&username=test%40test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/delete|word=Meinname&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Meinname+steht+hier.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.|
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/add|word=Sch��ckl&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/words?username=two@test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Das+ist+Sch%C3%BCckl.&username=test%40test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/delete|word=Sch��ckl&username=test@test.de&apiKey=foo
GET|http://localhost:8081/v2/words?username=test@test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=test%40test.de&apiKey=foo|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.&username=two%40test.de&apiKey=foo-two|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Sch%C3%B6ckl.|
GET|http://localhost:8081/v2/check?language=de-DE&text=Hier+steht+Schockl&username=test%40test.de&apiKey=foo|
POST|http://localhost:8081/v2/words/add|word=multi word&username=test@test.de&apiKey=foo
